subscriber_id,plan,monthly_price,channel,cohort_month,activity_month,month_number,is_active
SUB0034,Pro,79,Paid Ads,2023-12,2024-08,8,1
SUB0035,Basic,29,Social Media,2023-12,2023-12,0,1
SUB0036,Basic,29,Direct,2023-10,2023-10,0,1
SUB0036,Basic,29,Direct,2023-10,2023-11,1,1
SUB0036,Basic,29,Direct,2023-10,2023-12,2,1
SUB0036,Basic,29,Direct,2023-10,2024-01,3,1
SUB0037,Basic,29,Referral,2023-02,2023-02,0,1
SUB0037,Basic,29,Referral,2023-02,2023-03,1,1
SUB0038,Business,149,Organic Search,2022-08,2022-08,0,1
SUB0039,Basic,29,Organic Search,2023-08,2023-08,0,1
SUB0039,Basic,29,Organic Search,2023-08,2023-09,1,1
SUB0039,Basic,29,Organic Search,2023-08,2023-10,2,1
SUB0039,Basic,29,Organic Search,2023-08,2023-11,3,1
SUB0039,Basic,29,Organic Search,2023-08,2023-12,4,1
SUB0039,Basic,29,Organic Search,2023-08,2024-01,5,1
SUB0039,Basic,29,Organic Search,2023-08,2024-02,6,1
SUB0039,Basic,29,Organic Search,2023-08,2024-03,7,1
SUB0039,Basic,29,Organic Search,2023-08,2024-04,8,1
SUB0039,Basic,29,Organic Search,2023-08,2024-05,9,1
SUB0039,Basic,29,Organic Search,2023-08,2024-06,10,1
SUB0039,Basic,29,Organic Search,2023-08,2024-07,11,1
SUB0039,Basic,29,Organic Search,2023-08,2024-08,12,1
SUB0039,Basic,29,Organic Search,2023-08,2024-09,13,1
SUB0039,Basic,29,Organic Search,2023-08,2024-10,14,1
SUB0040,Business,149,Social Media,2023-04,2023-04,0,1
SUB0040,Business,149,Social Media,2023-04,2023-05,1,1
SUB0040,Business,149,Social Media,2023-04,2023-06,2,1
SUB0040,Business,149,Social Media,2023-04,2023-07,3,1
SUB0040,Business,149,Social Media,2023-04,2023-08,4,1
SUB0040,Business,149,Social Media,2023-04,2023-09,5,1
SUB0040,Business,149,Social Media,2023-04,2023-10,6,1
SUB0041,Basic,29,Paid Ads,2022-09,2022-09,0,1
SUB0041,Basic,29,Paid Ads,2022-09,2022-10,1,1
SUB0041,Basic,29,Paid Ads,2022-09,2022-11,2,1
SUB0041,Basic,29,Paid Ads,2022-09,2022-12,3,1
SUB0041,Basic,29,Paid Ads,2022-09,2023-01,4,1
SUB0041,Basic,29,Paid Ads,2022-09,2023-02,5,1
SUB0041,Basic,29,Paid Ads,2022-09,2023-03,6,1
SUB0041,Basic,29,Paid Ads,2022-09,2023-04,7,1
SUB0041,Basic,29,Paid Ads,2022-09,2023-05,8,1
SUB0042,Business,149,Direct,2023-05,2023-05,0,1
SUB0042,Business,149,Direct,2023-05,2023-06,1,1
SUB0042,Business,149,Direct,2023-05,2023-07,2,1
SUB0042,Business,149,Direct,2023-05,2023-08,3,1
SUB0042,Business,149,Direct,2023-05,2023-09,4,1
SUB0042,Business,149,Direct,2023-05,2023-10,5,1
SUB0042,Business,149,Direct,2023-05,2023-11,6,1
SUB0042,Business,149,Direct,2023-05,2023-12,7,1
SUB0042,Business,149,Direct,2023-05,2024-01,8,1
SUB0042,Business,149,Direct,2023-05,2024-02,9,1
SUB0042,Business,149,Direct,2023-05,2024-03,10,1
SUB0042,Business,149,Direct,2023-05,2024-04,11,1
SUB0042,Business,149,Direct,2023-05,2024-05,12,1
SUB0042,Business,149,Direct,2023-05,2024-06,13,1
SUB0042,Business,149,Direct,2023-05,2024-07,14,1
SUB0042,Business,149,Direct,2023-05,2024-08,15,1
SUB0042,Business,149,Direct,2023-05,2024-09,16,1
SUB0042,Business,149,Direct,2023-05,2024-10,17,1
SUB0042,Business,149,Direct,2023-05,2024-11,18,1
SUB0042,Business,149,Direct,2023-05,2024-12,19,1
SUB0043,Business,149,Referral,2022-05,2022-05,0,1
SUB0043,Business,149,Referral,2022-05,2022-06,1,1
SUB0043,Business,149,Referral,2022-05,2022-07,2,1
SUB0043,Business,149,Referral,2022-05,2022-08,3,1
SUB0043,Business,149,Referral,2022-05,2022-09,4,1
SUB0043,Business,149,Referral,2022-05,2022-10,5,1
SUB0043,Business,149,Referral,2022-05,2022-11,6,1
SUB0043,Business,149,Referral,2022-05,2022-12,7,1
SUB0043,Business,149,Referral,2022-05,2023-01,8,1
SUB0043,Business,149,Referral,2022-05,2023-02,9,1
SUB0043,Business,149,Referral,2022-05,2023-03,10,1
SUB0043,Business,149,Referral,2022-05,2023-04,11,1
SUB0043,Business,149,Referral,2022-05,2023-05,12,1
SUB0044,Basic,29,Social Media,2023-11,2023-11,0,1
SUB0044,Basic,29,Social Media,2023-11,2023-12,1,1
SUB0045,Basic,29,Social Media,2023-01,2023-01,0,1
SUB0045,Basic,29,Social Media,2023-01,2023-02,1,1
SUB0045,Basic,29,Social Media,2023-01,2023-03,2,1
SUB0045,Basic,29,Social Media,2023-01,2023-04,3,1
SUB0045,Basic,29,Social Media,2023-01,2023-05,4,1
SUB0045,Basic,29,Social Media,2023-01,2023-06,5,1
SUB0045,Basic,29,Social Media,2023-01,2023-07,6,1
SUB0045,Basic,29,Social Media,2023-01,2023-08,7,1
SUB0046,Basic,29,Paid Ads,2023-08,2023-08,0,1
SUB0046,Basic,29,Paid Ads,2023-08,2023-09,1,1
SUB0046,Basic,29,Paid Ads,2023-08,2023-10,2,1
SUB0047,Basic,29,Direct,2023-02,2023-02,0,1
SUB0047,Basic,29,Direct,2023-02,2023-03,1,1
SUB0047,Basic,29,Direct,2023-02,2023-04,2,1
SUB0048,Pro,79,Direct,2023-06,2023-06,0,1
SUB0048,Pro,79,Direct,2023-06,2023-07,1,1
SUB0048,Pro,79,Direct,2023-06,2023-08,2,1
SUB0048,Pro,79,Direct,2023-06,2023-09,3,1
SUB0048,Pro,79,Direct,2023-06,2023-10,4,1
SUB0048,Pro,79,Direct,2023-06,2023-11,5,1
SUB0048,Pro,79,Direct,2023-06,2023-12,6,1
SUB0048,Pro,79,Direct,2023-06,2024-01,7,1
SUB0048,Pro,79,Direct,2023-06,2024-02,8,1
SUB0048,Pro,79,Direct,2023-06,2024-03,9,1
SUB0048,Pro,79,Direct,2023-06,2024-04,10,1
SUB0048,Pro,79,Direct,2023-06,2024-05,11,1
SUB0048,Pro,79,Direct,2023-06,2024-06,12,1
SUB0048,Pro,79,Direct,2023-06,2024-07,13,1
SUB0048,Pro,79,Direct,2023-06,2024-08,14,1
SUB0048,Pro,79,Direct,2023-06,2024-09,15,1
SUB0048,Pro,79,Direct,2023-06,2024-10,16,1
SUB0048,Pro,79,Direct,2023-06,2024-11,17,1
SUB0048,Pro,79,Direct,2023-06,2024-12,18,1
SUB0049,Pro,79,Direct,2023-06,2023-06,0,1
SUB0049,Pro,79,Direct,2023-06,2023-07,1,1
SUB0049,Pro,79,Direct,2023-06,2023-08,2,1
SUB0049,Pro,79,Direct,2023-06,2023-09,3,1
SUB0049,Pro,79,Direct,2023-06,2023-10,4,1
SUB0049,Pro,79,Direct,2023-06,2023-11,5,1
SUB0049,Pro,79,Direct,2023-06,2023-12,6,1
SUB0050,Basic,29,Paid Ads,2022-11,2022-11,0,1
SUB0050,Basic,29,Paid Ads,2022-11,2022-12,1,1
SUB0050,Basic,29,Paid Ads,2022-11,2023-01,2,1
SUB0050,Basic,29,Paid Ads,2022-11,2023-02,3,1
SUB0050,Basic,29,Paid Ads,2022-11,2023-03,4,1
SUB0050,Basic,29,Paid Ads,2022-11,2023-04,5,1
SUB0050,Basic,29,Paid Ads,2022-11,2023-05,6,1
SUB0050,Basic,29,Paid Ads,2022-11,2023-06,7,1
SUB0050,Basic,29,Paid Ads,2022-11,2023-07,8,1
SUB0050,Basic,29,Paid Ads,2022-11,2023-08,9,1
SUB0050,Basic,29,Paid Ads,2022-11,2023-09,10,1
SUB0050,Basic,29,Paid Ads,2022-11,2023-10,11,1
SUB0050,Basic,29,Paid Ads,2022-11,2023-11,12,1
SUB0051,Enterprise,399,Paid Ads,2023-12,2023-12,0,1
SUB0051,Enterprise,399,Paid Ads,2023-12,2024-01,1,1
SUB0051,Enterprise,399,Paid Ads,2023-12,2024-02,2,1
SUB0051,Enterprise,399,Paid Ads,2023-12,2024-03,3,1
SUB0051,Enterprise,399,Paid Ads,2023-12,2024-04,4,1
SUB0051,Enterprise,399,Paid Ads,2023-12,2024-05,5,1
SUB0051,Enterprise,399,Paid Ads,2023-12,2024-06,6,1
SUB0051,Enterprise,399,Paid Ads,2023-12,2024-07,7,1
SUB0051,Enterprise,399,Paid Ads,2023-12,2024-08,8,1
SUB0051,Enterprise,399,Paid Ads,2023-12,2024-09,9,1
SUB0051,Enterprise,399,Paid Ads,2023-12,2024-10,10,1
SUB0051,Enterprise,399,Paid Ads,2023-12,2024-11,11,1
SUB0052,Pro,79,Organic Search,2023-10,2023-10,0,1
SUB0052,Pro,79,Organic Search,2023-10,2023-11,1,1
SUB0052,Pro,79,Organic Search,2023-10,2023-12,2,1
SUB0052,Pro,79,Organic Search,2023-10,2024-01,3,1
SUB0052,Pro,79,Organic Search,2023-10,2024-02,4,1
SUB0052,Pro,79,Organic Search,2023-10,2024-03,5,1
SUB0052,Pro,79,Organic Search,2023-10,2024-04,6,1
SUB0052,Pro,79,Organic Search,2023-10,2024-05,7,1
SUB0052,Pro,79,Organic Search,2023-10,2024-06,8,1
SUB0052,Pro,79,Organic Search,2023-10,2024-07,9,1
SUB0052,Pro,79,Organic Search,2023-10,2024-08,10,1
SUB0052,Pro,79,Organic Search,2023-10,2024-09,11,1
SUB0052,Pro,79,Organic Search,2023-10,2024-10,12,1
SUB0052,Pro,79,Organic Search,2023-10,2024-11,13,1
SUB0052,Pro,79,Organic Search,2023-10,2024-12,14,1
SUB0053,Business,149,Organic Search,2023-12,2023-12,0,1
SUB0053,Business,149,Organic Search,2023-12,2024-01,1,1
SUB0053,Business,149,Organic Search,2023-12,2024-02,2,1
SUB0053,Business,149,Organic Search,2023-12,2024-03,3,1
SUB0053,Business,149,Organic Search,2023-12,2024-04,4,1
SUB0053,Business,149,Organic Search,2023-12,2024-05,5,1
SUB0053,Business,149,Organic Search,2023-12,2024-06,6,1
SUB0053,Business,149,Organic Search,2023-12,2024-07,7,1
SUB0053,Business,149,Organic Search,2023-12,2024-08,8,1
SUB0053,Business,149,Organic Search,2023-12,2024-09,9,1
SUB0053,Business,149,Organic Search,2023-12,2024-10,10,1
SUB0053,Business,149,Organic Search,2023-12,2024-11,11,1
SUB0053,Business,149,Organic Search,2023-12,2024-12,12,1
SUB0054,Basic,29,Paid Ads,2023-11,2023-11,0,1
SUB0054,Basic,29,Paid Ads,2023-11,2023-12,1,1
SUB0054,Basic,29,Paid Ads,2023-11,2024-01,2,1
SUB0054,Basic,29,Paid Ads,2023-11,2024-02,3,1
SUB0054,Basic,29,Paid Ads,2023-11,2024-03,4,1
SUB0054,Basic,29,Paid Ads,2023-11,2024-04,5,1
SUB0054,Basic,29,Paid Ads,2023-11,2024-05,6,1
SUB0054,Basic,29,Paid Ads,2023-11,2024-06,7,1
SUB0054,Basic,29,Paid Ads,2023-11,2024-07,8,1
SUB0054,Basic,29,Paid Ads,2023-11,2024-08,9,1
SUB0054,Basic,29,Paid Ads,2023-11,2024-09,10,1
SUB0054,Basic,29,Paid Ads,2023-11,2024-10,11,1
SUB0054,Basic,29,Paid Ads,2023-11,2024-11,12,1
SUB0054,Basic,29,Paid Ads,2023-11,2024-12,13,1
SUB0055,Business,149,Social Media,2023-07,2023-07,0,1
SUB0055,Business,149,Social Media,2023-07,2023-08,1,1
SUB0055,Business,149,Social Media,2023-07,2023-09,2,1
SUB0055,Business,149,Social Media,2023-07,2023-10,3,1
SUB0055,Business,149,Social Media,2023-07,2023-11,4,1
SUB0055,Business,149,Social Media,2023-07,2023-12,5,1
SUB0055,Business,149,Social Media,2023-07,2024-01,6,1
SUB0055,Business,149,Social Media,2023-07,2024-02,7,1
SUB0055,Business,149,Social Media,2023-07,2024-03,8,1
SUB0055,Business,149,Social Media,2023-07,2024-04,9,1
SUB0055,Business,149,Social Media,2023-07,2024-05,10,1
SUB0055,Business,149,Social Media,2023-07,2024-06,11,1
SUB0055,Business,149,Social Media,2023-07,2024-07,12,1
SUB0056,Pro,79,Social Media,2023-12,2023-12,0,1
SUB0056,Pro,79,Social Media,2023-12,2024-01,1,1
SUB0056,Pro,79,Social Media,2023-12,2024-02,2,1
SUB0056,Pro,79,Social Media,2023-12,2024-03,3,1
SUB0056,Pro,79,Social Media,2023-12,2024-04,4,1
SUB0056,Pro,79,Social Media,2023-12,2024-05,5,1
SUB0056,Pro,79,Social Media,2023-12,2024-06,6,1
SUB0056,Pro,79,Social Media,2023-12,2024-07,7,1
SUB0056,Pro,79,Social Media,2023-12,2024-08,8,1
SUB0056,Pro,79,Social Media,2023-12,2024-09,9,1
SUB0056,Pro,79,Social Media,2023-12,2024-10,10,1
SUB0056,Pro,79,Social Media,2023-12,2024-11,11,1
SUB0056,Pro,79,Social Media,2023-12,2024-12,12,1
SUB0057,Basic,29,Social Media,2022-08,2022-08,0,1
SUB0057,Basic,29,Social Media,2022-08,2022-09,1,1
SUB0057,Basic,29,Social Media,2022-08,2022-10,2,1
SUB0057,Basic,29,Social Media,2022-08,2022-11,3,1
SUB0057,Basic,29,Social Media,2022-08,2022-12,4,1
SUB0057,Basic,29,Social Media,2022-08,2023-01,5,1
SUB0057,Basic,29,Social Media,2022-08,2023-02,6,1
SUB0057,Basic,29,Social Media,2022-08,2023-03,7,1
SUB0057,Basic,29,Social Media,2022-08,2023-04,8,1
SUB0057,Basic,29,Social Media,2022-08,2023-05,9,1
SUB0057,Basic,29,Social Media,2022-08,2023-06,10,1
SUB0057,Basic,29,Social Media,2022-08,2023-07,11,1
SUB0058,Pro,79,Direct,2022-11,2022-11,0,1
SUB0058,Pro,79,Direct,2022-11,2022-12,1,1
SUB0058,Pro,79,Direct,2022-11,2023-01,2,1
SUB0058,Pro,79,Direct,2022-11,2023-02,3,1
SUB0058,Pro,79,Direct,2022-11,2023-03,4,1
SUB0058,Pro,79,Direct,2022-11,2023-04,5,1
SUB0058,Pro,79,Direct,2022-11,2023-05,6,1
SUB0058,Pro,79,Direct,2022-11,2023-06,7,1
SUB0058,Pro,79,Direct,2022-11,2023-07,8,1
SUB0058,Pro,79,Direct,2022-11,2023-08,9,1
SUB0058,Pro,79,Direct,2022-11,2023-09,10,1
SUB0058,Pro,79,Direct,2022-11,2023-10,11,1
SUB0058,Pro,79,Direct,2022-11,2023-11,12,1
SUB0058,Pro,79,Direct,2022-11,2023-12,13,1
SUB0058,Pro,79,Direct,2022-11,2024-01,14,1
SUB0059,Business,149,Organic Search,2022-06,2022-06,0,1
SUB0059,Business,149,Organic Search,2022-06,2022-07,1,1
SUB0059,Business,149,Organic Search,2022-06,2022-08,2,1
SUB0059,Business,149,Organic Search,2022-06,2022-09,3,1
SUB0059,Business,149,Organic Search,2022-06,2022-10,4,1
SUB0059,Business,149,Organic Search,2022-06,2022-11,5,1
SUB0059,Business,149,Organic Search,2022-06,2022-12,6,1
SUB0059,Business,149,Organic Search,2022-06,2023-01,7,1
SUB0059,Business,149,Organic Search,2022-06,2023-02,8,1
SUB0059,Business,149,Organic Search,2022-06,2023-03,9,1
SUB0059,Business,149,Organic Search,2022-06,2023-04,10,1
SUB0060,Pro,79,Organic Search,2023-02,2023-02,0,1
SUB0060,Pro,79,Organic Search,2023-02,2023-03,1,1
SUB0060,Pro,79,Organic Search,2023-02,2023-04,2,1
SUB0060,Pro,79,Organic Search,2023-02,2023-05,3,1
SUB0060,Pro,79,Organic Search,2023-02,2023-06,4,1
SUB0060,Pro,79,Organic Search,2023-02,2023-07,5,1
SUB0060,Pro,79,Organic Search,2023-02,2023-08,6,1
SUB0060,Pro,79,Organic Search,2023-02,2023-09,7,1
SUB0060,Pro,79,Organic Search,2023-02,2023-10,8,1
SUB0060,Pro,79,Organic Search,2023-02,2023-11,9,1
SUB0060,Pro,79,Organic Search,2023-02,2023-12,10,1
SUB0060,Pro,79,Organic Search,2023-02,2024-01,11,1
SUB0060,Pro,79,Organic Search,2023-02,2024-02,12,1
SUB0060,Pro,79,Organic Search,2023-02,2024-03,13,1
SUB0061,Pro,79,Direct,2023-03,2023-03,0,1
SUB0061,Pro,79,Direct,2023-03,2023-04,1,1
SUB0061,Pro,79,Direct,2023-03,2023-05,2,1
SUB0061,Pro,79,Direct,2023-03,2023-06,3,1
SUB0061,Pro,79,Direct,2023-03,2023-07,4,1
SUB0061,Pro,79,Direct,2023-03,2023-08,5,1
SUB0061,Pro,79,Direct,2023-03,2023-09,6,1
SUB0061,Pro,79,Direct,2023-03,2023-10,7,1
SUB0061,Pro,79,Direct,2023-03,2023-11,8,1
SUB0061,Pro,79,Direct,2023-03,2023-12,9,1
SUB0061,Pro,79,Direct,2023-03,2024-01,10,1
SUB0061,Pro,79,Direct,2023-03,2024-02,11,1
SUB0061,Pro,79,Direct,2023-03,2024-03,12,1
SUB0061,Pro,79,Direct,2023-03,2024-04,13,1
SUB0061,Pro,79,Direct,2023-03,2024-05,14,1
SUB0061,Pro,79,Direct,2023-03,2024-06,15,1
SUB0061,Pro,79,Direct,2023-03,2024-07,16,1
SUB0061,Pro,79,Direct,2023-03,2024-08,17,1
SUB0061,Pro,79,Direct,2023-03,2024-09,18,1
SUB0061,Pro,79,Direct,2023-03,2024-10,19,1
SUB0061,Pro,79,Direct,2023-03,2024-11,20,1
SUB0061,Pro,79,Direct,2023-03,2024-12,21,1
SUB0062,Business,149,Referral,2023-01,2023-01,0,1
SUB0062,Business,149,Referral,2023-01,2023-02,1,1
SUB0062,Business,149,Referral,2023-01,2023-03,2,1
SUB0062,Business,149,Referral,2023-01,2023-04,3,1
SUB0062,Business,149,Referral,2023-01,2023-05,4,1
SUB0063,Basic,29,Social Media,2023-10,2023-10,0,1
SUB0063,Basic,29,Social Media,2023-10,2023-11,1,1
SUB0063,Basic,29,Social Media,2023-10,2023-12,2,1
SUB0063,Basic,29,Social Media,2023-10,2024-01,3,1
SUB0063,Basic,29,Social Media,2023-10,2024-02,4,1
SUB0064,Basic,29,Organic Search,2023-03,2023-03,0,1
SUB0064,Basic,29,Organic Search,2023-03,2023-04,1,1
SUB0064,Basic,29,Organic Search,2023-03,2023-05,2,1
SUB0064,Basic,29,Organic Search,2023-03,2023-06,3,1
SUB0065,Enterprise,399,Referral,2023-01,2023-01,0,1
SUB0065,Enterprise,399,Referral,2023-01,2023-02,1,1
SUB0065,Enterprise,399,Referral,2023-01,2023-03,2,1
SUB0065,Enterprise,399,Referral,2023-01,2023-04,3,1
SUB0066,Enterprise,399,Paid Ads,2023-06,2023-06,0,1
SUB0066,Enterprise,399,Paid Ads,2023-06,2023-07,1,1
SUB0066,Enterprise,399,Paid Ads,2023-06,2023-08,2,1
SUB0066,Enterprise,399,Paid Ads,2023-06,2023-09,3,1
SUB0066,Enterprise,399,Paid Ads,2023-06,2023-10,4,1
SUB0066,Enterprise,399,Paid Ads,2023-06,2023-11,5,1
SUB0066,Enterprise,399,Paid Ads,2023-06,2023-12,6,1
SUB0066,Enterprise,399,Paid Ads,2023-06,2024-01,7,1
SUB0066,Enterprise,399,Paid Ads,2023-06,2024-02,8,1
SUB0066,Enterprise,399,Paid Ads,2023-06,2024-03,9,1
SUB0066,Enterprise,399,Paid Ads,2023-06,2024-04,10,1
SUB0066,Enterprise,399,Paid Ads,2023-06,2024-05,11,1
SUB0066,Enterprise,399,Paid Ads,2023-06,2024-06,12,1
SUB0066,Enterprise,399,Paid Ads,2023-06,2024-07,13,1
SUB0066,Enterprise,399,Paid Ads,2023-06,2024-08,14,1
SUB0066,Enterprise,399,Paid Ads,2023-06,2024-09,15,1
SUB0066,Enterprise,399,Paid Ads,2023-06,2024-10,16,1
SUB0066,Enterprise,399,Paid Ads,2023-06,2024-11,17,1
SUB0066,Enterprise,399,Paid Ads,2023-06,2024-12,18,1
SUB0067,Pro,79,Organic Search,2022-10,2022-10,0,1
SUB0067,Pro,79,Organic Search,2022-10,2022-11,1,1
SUB0067,Pro,79,Organic Search,2022-10,2022-12,2,1
SUB0067,Pro,79,Organic Search,2022-10,2023-01,3,1
SUB0067,Pro,79,Organic Search,2022-10,2023-02,4,1
SUB0067,Pro,79,Organic Search,2022-10,2023-03,5,1
SUB0067,Pro,79,Organic Search,2022-10,2023-04,6,1
SUB0067,Pro,79,Organic Search,2022-10,2023-05,7,1
SUB0067,Pro,79,Organic Search,2022-10,2023-06,8,1
SUB0067,Pro,79,Organic Search,2022-10,2023-07,9,1
SUB0068,Business,149,Referral,2023-10,2023-10,0,1
SUB0068,Business,149,Referral,2023-10,2023-11,1,1
SUB0068,Business,149,Referral,2023-10,2023-12,2,1
SUB0068,Business,149,Referral,2023-10,2024-01,3,1
SUB0068,Business,149,Referral,2023-10,2024-02,4,1
SUB0068,Business,149,Referral,2023-10,2024-03,5,1
SUB0068,Business,149,Referral,2023-10,2024-04,6,1
SUB0068,Business,149,Referral,2023-10,2024-05,7,1
SUB0068,Business,149,Referral,2023-10,2024-06,8,1
SUB0068,Business,149,Referral,2023-10,2024-07,9,1
SUB0068,Business,149,Referral,2023-10,2024-08,10,1
SUB0068,Business,149,Referral,2023-10,2024-09,11,1
SUB0068,Business,149,Referral,2023-10,2024-10,12,1
SUB0068,Business,149,Referral,2023-10,2024-11,13,1
SUB0068,Business,149,Referral,2023-10,2024-12,14,1
SUB0069,Business,149,Direct,2022-07,2022-07,0,1
SUB0069,Business,149,Direct,2022-07,2022-08,1,1
SUB0069,Business,149,Direct,2022-07,2022-09,2,1
SUB0069,Business,149,Direct,2022-07,2022-10,3,1
SUB0069,Business,149,Direct,2022-07,2022-11,4,1
SUB0069,Business,149,Direct,2022-07,2022-12,5,1
SUB0069,Business,149,Direct,2022-07,2023-01,6,1
SUB0069,Business,149,Direct,2022-07,2023-02,7,1
SUB0069,Business,149,Direct,2022-07,2023-03,8,1
SUB0069,Business,149,Direct,2022-07,2023-04,9,1
SUB0069,Business,149,Direct,2022-07,2023-05,10,1
SUB0069,Business,149,Direct,2022-07,2023-06,11,1
SUB0069,Business,149,Direct,2022-07,2023-07,12,1
SUB0069,Business,149,Direct,2022-07,2023-08,13,1
SUB0069,Business,149,Direct,2022-07,2023-09,14,1
SUB0069,Business,149,Direct,2022-07,2023-10,15,1
SUB0069,Business,149,Direct,2022-07,2023-11,16,1
SUB0069,Business,149,Direct,2022-07,2023-12,17,1
SUB0069,Business,149,Direct,2022-07,2024-01,18,1
SUB0069,Business,149,Direct,2022-07,2024-02,19,1
SUB0069,Business,149,Direct,2022-07,2024-03,20,1
SUB0069,Business,149,Direct,2022-07,2024-04,21,1
SUB0069,Business,149,Direct,2022-07,2024-05,22,1
SUB0069,Business,149,Direct,2022-07,2024-06,23,1
SUB0069,Business,149,Direct,2022-07,2024-07,24,1
SUB0069,Business,149,Direct,2022-07,2024-08,25,1
SUB0069,Business,149,Direct,2022-07,2024-09,26,1
SUB0069,Business,149,Direct,2022-07,2024-10,27,1
SUB0069,Business,149,Direct,2022-07,2024-11,28,1
SUB0069,Business,149,Direct,2022-07,2024-12,29,1
SUB0070,Pro,79,Paid Ads,2023-12,2023-12,0,1
SUB0071,Basic,29,Paid Ads,2023-10,2023-10,0,1
SUB0071,Basic,29,Paid Ads,2023-10,2023-11,1,1
SUB0071,Basic,29,Paid Ads,2023-10,2023-12,2,1
SUB0071,Basic,29,Paid Ads,2023-10,2024-01,3,1
SUB0071,Basic,29,Paid Ads,2023-10,2024-02,4,1
SUB0071,Basic,29,Paid Ads,2023-10,2024-03,5,1
SUB0071,Basic,29,Paid Ads,2023-10,2024-04,6,1
SUB0071,Basic,29,Paid Ads,2023-10,2024-05,7,1
SUB0071,Basic,29,Paid Ads,2023-10,2024-06,8,1
SUB0071,Basic,29,Paid Ads,2023-10,2024-07,9,1
SUB0071,Basic,29,Paid Ads,2023-10,2024-08,10,1
SUB0071,Basic,29,Paid Ads,2023-10,2024-09,11,1
SUB0071,Basic,29,Paid Ads,2023-10,2024-10,12,1
SUB0071,Basic,29,Paid Ads,2023-10,2024-11,13,1
SUB0071,Basic,29,Paid Ads,2023-10,2024-12,14,1
SUB0072,Pro,79,Direct,2022-11,2022-11,0,1
SUB0072,Pro,79,Direct,2022-11,2022-12,1,1
SUB0073,Business,149,Direct,2022-02,2022-02,0,1
SUB0073,Business,149,Direct,2022-02,2022-03,1,1
SUB0073,Business,149,Direct,2022-02,2022-04,2,1
SUB0073,Business,149,Direct,2022-02,2022-05,3,1
SUB0073,Business,149,Direct,2022-02,2022-06,4,1
SUB0073,Business,149,Direct,2022-02,2022-07,5,1
SUB0073,Business,149,Direct,2022-02,2022-08,6,1
SUB0073,Business,149,Direct,2022-02,2022-09,7,1
SUB0073,Business,149,Direct,2022-02,2022-10,8,1
SUB0073,Business,149,Direct,2022-02,2022-11,9,1
SUB0073,Business,149,Direct,2022-02,2022-12,10,1
SUB0073,Business,149,Direct,2022-02,2023-01,11,1
SUB0073,Business,149,Direct,2022-02,2023-02,12,1
SUB0073,Business,149,Direct,2022-02,2023-03,13,1
SUB0073,Business,149,Direct,2022-02,2023-04,14,1
SUB0073,Business,149,Direct,2022-02,2023-05,15,1
SUB0073,Business,149,Direct,2022-02,2023-06,16,1
SUB0073,Business,149,Direct,2022-02,2023-07,17,1
SUB0073,Business,149,Direct,2022-02,2023-08,18,1
SUB0073,Business,149,Direct,2022-02,2023-09,19,1
SUB0073,Business,149,Direct,2022-02,2023-10,20,1
SUB0073,Business,149,Direct,2022-02,2023-11,21,1
SUB0073,Business,149,Direct,2022-02,2023-12,22,1
SUB0073,Business,149,Direct,2022-02,2024-01,23,1
SUB0073,Business,149,Direct,2022-02,2024-02,24,1
SUB0073,Business,149,Direct,2022-02,2024-03,25,1
SUB0073,Business,149,Direct,2022-02,2024-04,26,1
SUB0073,Business,149,Direct,2022-02,2024-05,27,1
SUB0073,Business,149,Direct,2022-02,2024-06,28,1
SUB0073,Business,149,Direct,2022-02,2024-07,29,1
SUB0073,Business,149,Direct,2022-02,2024-08,30,1
SUB0073,Business,149,Direct,2022-02,2024-09,31,1
SUB0073,Business,149,Direct,2022-02,2024-10,32,1
SUB0073,Business,149,Direct,2022-02,2024-11,33,1
SUB0073,Business,149,Direct,2022-02,2024-12,34,1
SUB0074,Basic,29,Organic Search,2023-10,2023-10,0,1
SUB0074,Basic,29,Organic Search,2023-10,2023-11,1,1
SUB0074,Basic,29,Organic Search,2023-10,2023-12,2,1
SUB0074,Basic,29,Organic Search,2023-10,2024-01,3,1
SUB0074,Basic,29,Organic Search,2023-10,2024-02,4,1
SUB0074,Basic,29,Organic Search,2023-10,2024-03,5,1
SUB0074,Basic,29,Organic Search,2023-10,2024-04,6,1
SUB0075,Basic,29,Referral,2023-09,2023-09,0,1
SUB0075,Basic,29,Referral,2023-09,2023-10,1,1
SUB0075,Basic,29,Referral,2023-09,2023-11,2,1
SUB0075,Basic,29,Referral,2023-09,2023-12,3,1
SUB0075,Basic,29,Referral,2023-09,2024-01,4,1
SUB0076,Business,149,Referral,2023-09,2023-09,0,1
SUB0076,Business,149,Referral,2023-09,2023-10,1,1
SUB0076,Business,149,Referral,2023-09,2023-11,2,1
SUB0076,Business,149,Referral,2023-09,2023-12,3,1
SUB0077,Basic,29,Paid Ads,2023-10,2023-10,0,1
SUB0077,Basic,29,Paid Ads,2023-10,2023-11,1,1
SUB0077,Basic,29,Paid Ads,2023-10,2023-12,2,1
SUB0077,Basic,29,Paid Ads,2023-10,2024-01,3,1
SUB0077,Basic,29,Paid Ads,2023-10,2024-02,4,1
SUB0077,Basic,29,Paid Ads,2023-10,2024-03,5,1
SUB0077,Basic,29,Paid Ads,2023-10,2024-04,6,1
SUB0077,Basic,29,Paid Ads,2023-10,2024-05,7,1
